"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"154","Zach Ertz","TE","ARI","8.1","","","","","","","","","","","","","","","","","","8.1","8.1"
"155","Houston Texans","DST","HOU","8","","","","","","","","","","","","","","","","","","8","8"
"155","Jason Myers","K","SEA","8","","","","","","","","","","","","","","","","","","8","8"
"155","Harrison Butker","K","KC","8","","","","","","","","","","","","","","","","","","8","8"
"155","Jahmyr Gibbs","RB","DET","8","","","","","","","","","","","","","","","","","","8","8"
"155","Luke Musgrave","TE","GB","8","","","","","","","","","","","","","","","","","","8","8"
"155","Demario Douglas","WR","NE","8","","","","","","","","","","","","","","","","","","8","8"
"155","Joey Slye","K","WAS","8","","","","","","","","","","","","","","","","","","8","8"
"155","Brandon McManus","K","JAC","8","","","","","","","","","","","","","","","","","","8","8"
"163","Tyler Higbee","TE","LAR","7.9","","","","","","","","","","","","","","","","","","7.9","7.9"
"163","Kylen Granson","TE","IND","7.9","","","","","","","","","","","","","","","","","","7.9","7.9"
"165","Diontae Johnson","WR","PIT","7.8","","","","","","","","","","","","","","","","","","7.8","7.8"
"166","Lamar Jackson","QB","BAL","7.6","","","","","","","","","","","","","","","","","","7.6","7.6"
"167","Rondale Moore","WR","ARI","7.5","","","","","","","","","","","","","","","","","","7.5","7.5"
"168","Durham Smythe","TE","MIA","7.4","","","","","","","","","","","","","","","","","","7.4","7.4"
"169","Ezekiel Elliott","RB","NE","7.3","","","","","","","","","","","","","","","","","","7.3","7.3"
"169","JuJu Smith-Schuster","WR","NE","7.3","","","","","","","","","","","","","","","","","","7.3","7.3"
"169","Pat Freiermuth","TE","PIT","7.3","","","","","","","","","","","","","","","","","","7.3","7.3"
"172","Braxton Berrios","WR","MIA","7.2","","","","","","","","","","","","","","","","","","7.2","7.2"
"172","Jamaal Williams","RB","NO","7.2","","","","","","","","","","","","","","","","","","7.2","7.2"
"174","Younghoe Koo","K","ATL","7","","","","","","","","","","","","","","","","","","7","7"
"174","Cairo Santos","K","CHI","7","","","","","","","","","","","","","","","","","","7","7"
"174","Cincinnati Bengals","DST","CIN","7","","","","","","","","","","","","","","","","","","7","7"
"177","Rachaad White","RB","TB","6.9","","","","","","","","","","","","","","","","","","6.9","6.9"
"178","Marquez Valdes-Scantling","WR","KC","6.8","","","","","","","","","","","","","","","","","","6.8","6.8"
"178","Jaylen Warren","RB","PIT","6.8","","","","","","","","","","","","","","","","","","6.8","6.8"
"180","Dameon Pierce","RB","HOU","6.7","","","","","","","","","","","","","","","","","","6.7","6.7"
"180","Amari Cooper","WR","CLE","6.7","","","","","","","","","","","","","","","","","","6.7","6.7"
"182","Juwan Johnson","TE","NO","6.6","","","","","","","","","","","","","","","","","","6.6","6.6"
"182","Dalton Kincaid","TE","BUF","6.6","","","","","","","","","","","","","","","","","","6.6","6.6"
"182","Darren Waller","TE","NYG","6.6","","","","","","","","","","","","","","","","","","6.6","6.6"
"182","Allen Lazard","WR","NYJ","6.6","","","","","","","","","","","","","","","","","","6.6","6.6"
"182","Jayden Reed","WR","GB","6.6","","","","","","","","","","","","","","","","","","6.6","6.6"
"182","Mike Gesicki","TE","NE","6.6","","","","","","","","","","","","","","","","","","6.6","6.6"
"188","Rashod Bateman","WR","BAL","6.5","","","","","","","","","","","","","","","","","","6.5","6.5"
"188","Justin Watson","WR","KC","6.5","","","","","","","","","","","","","","","","","","6.5","6.5"
"190","Daniel Jones","QB","NYG","6.5","","","","","","","","","","","","","","","","","","6.5","6.5"
"191","Kyle Pitts","TE","ATL","6.4","","","","","","","","","","","","","","","","","","6.4","6.4"
"191","Van Jefferson","WR","LAR","6.4","","","","","","","","","","","","","","","","","","6.4","6.4"
"191","Tank Dell","WR","HOU","6.4","","","","","","","","","","","","","","","","","","6.4","6.4"
"194","Dak Prescott","QB","DAL","6.3","","","","","","","","","","","","","","","","","","6.3","6.3"
"195","Josh Oliver","TE","MIN","6.2","","","","","","","","","","","","","","","","","","6.2","6.2"
"196","K.J. Osborn","WR","MIN","6.1","","","","","","","","","","","","","","","","","","6.1","6.1"
"196","Noah Gray","TE","KC","6.1","","","","","","","","","","","","","","","","","","6.1","6.1"
"196","Mack Hollins","WR","ATL","6.1","","","","","","","","","","","","","","","","","","6.1","6.1"
"199","Josh Downs","WR","IND","6","","","","","","","","","","","","","","","","","","6","6"
"199","Los Angeles Rams","DST","LAR","6","","","","","","","","","","","","","","","","","","6","6"
